Last Name,First Name,Title,Institution,Advisor 1,Advisor 2,Advisor 3,Advisor 4,Subject,SubjectReconciled,Year,Failed
Fraser,Karen,The Tomishige Studio and the Development of Domestic Commercial Photography in Meiji Japan (1868–1912),Stanford,M. Takeuchi,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Gillespie,Sarah Kate,"Samuel F. B. Morse and the Daguerreotype: Art and Science in American Culture, 1835–1855",CUNY,K. Manthorne,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Haertel,Nilza,Landscape and Nature in American Prints: Transformations in Form and Meaning in the Work of Contemporary Women Artists,Indiana,S. Burns,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Karr Schmidt,Suzanne,Art—A User's Guide: Interactive and Sculptural Printmaking in the Renaissance,Yale,C. Wood,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Maimon,Vered,Talbot and Herschel: Photography as a Site of Knowledge in Early Nineteenth-Century England,Columbia,J. Crary,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Snow,Rachel,"Incidental Tourists: Vernacular Photo-Travel Books, 1920–40",CUNY,G. Batchen,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Spira,Freyda,Originality as Repetition/Repetition as Originality: Daniel Hopfer (ca. 1470–1536) and the Reinvention of the Medium of Etching,Pennsylvania,L. Silver,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Weissman,Terri,Documentary Photography and Communicative Action: The Realisms of Berenice Abbott,Columbia,B. Buchloh,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Zuromskis,Catherine,"Private Images, Public Contexts: Snapshot Photography in the Public Sphere",Rochester,D. Crimp,,,,Drawings/Prints/Works on Paper,Drawings/Prints/Works on Paper,2006,No
Angelova,Diliana,"Gender and Imperial Authority in Rome and Early Byzantium, First to Sixth Centuries",Harvard,I. Kalavrezou,,,,Early Christian/Byzantine Art,Early Christian/Byzantine Art,2006,No
Tarandieva,Teodora,The Church of St. John Aleitourgetos in Mesembria: A Study of Its Constantinopolitan Origins,Indiana,W.E. Kleinbauer,,,,Early Christian/Byzantine Art,Early Christian/Byzantine Art,2006,No
Zitrides,Christine,"Housing and Urban Transformation of Carthage, 400–700 CE",UIUC,E. Hostetter,,,,Early Christian/Byzantine Art,Early Christian/Byzantine Art,2006,No
Andrews,Christine Geisler,The Boucicaut Workshop and the Commercial Production of Books of Hours in Early Fifteenth-Century Paris,Northwestern,S. Hindman,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Barnes,Denise,"Looking At the Smithfield Decretals (London, British Museum, Royal Ms. 10e. Iv) through the Lens of Medieval English Law",Stanford,M. Marrinan,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Bauer,Charlotte,"Visual Constructions of Corporate Identity and Exempla for the University of Paris, 1200–1500",UIUC,A. Hedeman,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Borland,Jennifer,Unstable Women: Transgression and Corporeal Experience in Twelfth-Century Visual Culture,Stanford,S. Lewis,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Bruhn,Heather McCune,"Late Gothic Architectural Monstrances in the Rhineland, c. 1380–1480: Objects in Context",Penn State,E. Smith,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Evalds,Valija,The Cloister in the Landscape: Monastic Architecture in England to 1174,Yale,W. Cahn,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Flaherty,Heather,The Place of the Speculum Humanae Salvationis in the Rise of Affective Piety in the Later Middle Ages,Michigan,E. Sears,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Kingsley,Jennifer,"The Bishop and the Book: Art, Ideology and Collecting in Medieval Germany",Johns Hopkins,H. Kessler,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Geymonat,Ludovico,The Parma Baptistery and Its Pictorial Program,Princeton,S. Ćurčić,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Hobart,Michelle,Sardinian Medieval Churches and Their Bacini: Architecture Embedded with Archaeology,IFA/NYU,M. Trachtenberg,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Pac,Teresa,Churches at the Edge: A Comparative Study of Christianization Processes along the Baltic Sea in the Middle Ages: Gdansk and Novgorod,Binghamton,C. Burroughs,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Russakoff,Anna,"Imaging the Miraculous Les Miracles de Notre Dame, Paris, BnF, n.acq.fr 24541",IFA/NYU,J. Alexander,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Van Liefferinge,Stefaan,The Choir of Notre-Dame of Paris: An Inquiry into Twelfth-Century Mathematics and Early-Gothic Architecture,Columbia,S. Murray,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Wamsler,Caroline A.,Picturing Heaven: The Trecento Pictorial Program of the Sala del Maggior Consiglio in Venice,Columbia,D. Rosand,,,,Early Medieval/Romanesque/Gothic Art,Early Medieval/Romanesque/Gothic Art,2006,No
Flentye,Laurel,The Decorated Elite Mastaba and Rock-Cut Tomb in the Eastern and GIS Cemeteries at Giza and Their Relationship to the Development of Art during the Fourth Dynasty,IFA/NYU,D. O’Connor,,,,Egyptian/Ancient Near Eastern Art,Egyptian/Ancient Near Eastern Art,2006,No
Vischak,Deborah,Locality and Community in Old Kingdom Provincial Tombs: The Cemetery at Gubbet el Hawa,IFA/NYU,D. O’Connor,,,,Egyptian/Ancient Near Eastern Art,Egyptian/Ancient Near Eastern Art,2006,No
Deupi,Jill J.,"Cultural Identity in Bourbon Naples, 1734–99: Academies, Antiquities, and Rivalries with Rome",Virginia,C. Johns,,,,Eighteenth-Century Art,Eighteenth Century,2006,No
Hoisington,Rena,Maurice-Quentin de la Tour and the Triumph of Pastel Painting in Eighteenth-Century France,IFA/NYU,M. Westermann,,,,Eighteenth-Century Art,Eighteenth Century,2006,No
Martin,Meredith,"Dairy Queens: Sexuality, Space, and Subjectivity in Pleasure Dairies from Catherine de' Medici to Marie-Antoinette",Harvard,E. Lajer-Burcharth,,,,Eighteenth-Century Art,Eighteenth Century,2006,No
McLane,Preston,Alessandro Magnasco and the Painterly Picaresque,Florida State,R. Neuman,,,,Eighteenth-Century Art,Eighteenth Century,2006,No
Mitchell,Elizabeth,Mechanical Reproduction and the Mechanical Philosophy: The Idea of Originality in Eighteenth-Century British Printmaking,UC Santa Barbara,A. Bermingham,,,,Eighteenth-Century Art,Eighteenth Century,2006,No
Savoie,Robert,Profile in Commercialism: Social Mobility in the Art of Benjamin West,Stanford,B. Wolf,,,,Eighteenth-Century Art,Eighteenth Century,2006,No
Humphrey,Dan,Subjective Others/Foreign Selves: Queer American Spectatorship and Swedish 'Art' Cinema,Rochester,D. Crimp,,,,Film/Video,Film/Video,2006,No
Riccio Henry,Bettina,"Lights, Camera, Art: John Baldessari, Ed Ruscha and Hollywood Film",CUNY,H. Senie,,,,Film/Video,Film/Video,2006,No
Dey,Hendrik,The Aurelian Wall and the Refashioning of Imperial Rome A.D. 271–855,Michigan,T. Thomas,P. Squatriti,,,Greek/Roman Art,Greek/Roman Art,2006,No
Hoyt,Sue Allen,"Masters, Pupils, and Multiple Images in Greek Red-Figure Vase Painting",Ohio State,M. Fullerton,,,,Greek/Roman Art,Greek/Roman Art,2006,No
Hunt,Gloria R.,Foundation Rituals and the Culture of Building in Ancient Greece,UNC Chapel Hill,D. Haggis,,,,Greek/Roman Art,Greek/Roman Art,2006,No
Johnson,Karen,Materializing Childhood: An Historical Archaeology of Children in Roman Egypt,Michigan,S. Alcock,T. Wilfong,,,Greek/Roman Art,Greek/Roman Art,2006,No
Klar Phillips,Laura,"The Architecture of the Roman Theater: Origins, Canonization and Dissemination",IFA/NYU,K. Welch,,,,Greek/Roman Art,Greek/Roman Art,2006,No
Schertz,Peter,"Marsyas Contended: The Figure of Marsyas in Roman Art, Politics, and Religion",USC,J. Pollini,,,,Greek/Roman Art,Greek/Roman Art,2006,No
Powers,Jessica Davis,"Patrons, Houses and Viewers in Pompeii: Reconsidering the House of the Gilded Cupids",Michigan,E. Gazda,,,,Greek/Roman Art,Greek/Roman Art,2006,No
Sharpe,Heather,From Hieron and Oikos: The Religious and Secular Use of Hellenistic and Greek Imperial Bronze Statuettes,Indiana,W. Rudolph,,,,Greek/Roman Art,Greek/Roman Art,2006,No
Walsh,Justin B.,"Trade, Demography and Daily Life: Domestic Assemblages from Fifth-Century BCE Morgantina (Sicily)",Virginia,M. Bell,,,,Greek/Roman Art,Greek/Roman Art,2006,No
Fraser,Karen,The Tomishige Studio and the Development of Domestic Commercial Photography in Meiji Japan (1868–1912),Stanford,M. Takeuchi,,,,Japanese/Korean Art,Japanese/Korean Art,2006,No
Kuo-Sheng,Lai,"Learning New Painting from Japan and Maintaining National Pride in Early-Twentieth-Century China, with Focus on Chen Shizeng (1876–1923)",Maryland,J. Kuo,,,,Japanese/Korean Art,Japanese/Korean Art,2006,No
Mack,Karen,The Function and Context of Fud Imagery from the Ninth to the Fourteenth Century in Japan,Kansas,S. Fowler,,,,Japanese/Korean Art,Japanese/Korean Art,2006,No
Shirai,Yoko,"Senbutsu: Figured Clay Tiles, Buddhism, and Political Developments on the Japanese Islands, ca. 650–794 CE",UCLA,D. McCallum,,,,Japanese/Korean Art,Japanese/Korean Art,2006,No
Tsuruya,Mayu,War Campaign Record Painting: Japan's National Imagery of the 'Holy War' (1937–1945),Pittsburgh,T. Rimer,,,,Japanese/Korean Art,Japanese/Korean Art,2006,No
Williams,Gratia Cassandra,Takuma Eiga: A Revisionist Analysis of a Fourteenth-Century Buddhist Painter,Columbia,M. Murase,,,,Japanese/Korean Art,Japanese/Korean Art,2006,No
Hurt,Lee Anne,The Huacas of Machu Pichu: Inca Stations for the Communion of Humanity and Nature,Virginia Commonwealth,J. Farmer,,,,Latin American/Caribbean Art,Latin American/Caribbean Art,2006,No
Juncker,Kristine,"Honey at the Crossroads: Four Women and Afro-Cuban Ritual Arts, 1899–1969",Columbia,N. Kampen,Z. Strother,,,Latin American/Caribbean Art,Latin American/Caribbean Art,2006,No
Malagon,Maria Margarita,"Art as Indexical Presence in Times of Violence: The Work of Three Colombian Artists—Beatriz Gonzalez, Oscar Munoz, and Doris Salcedo—in the 1990s",UT Austin,J. Barnitz,A. Reynolds,,,Latin American/Caribbean Art,Latin American/Caribbean Art,2006,No
Senos,Nuno,Franciscan Art and Architecture in Colonial Brazil (1650–1800),IFA/NYU,J. Brown,,,,Latin American/Caribbean Art,Latin American/Caribbean Art,2006,No
Stanfield-Mazzi,Maya,The Replication of Ritual in the Colonial Andes: Images of the Virgin of Pomata and Christ of the Earthquakes,UCLA,C. Klein,,,,Latin American/Caribbean Art,Latin American/Caribbean Art,2006,No
Bagg,Shannon K.,"Artists, Art Historians, and the Value of Contemporary Inuit Art",Queen's,L. Jessup,,,,Native American,Native American,2006,No
Butler-Palmer,Carolyn,"I Won't Play Primitive to Your Modern: The Art of David Neel (Kwagiutl), 1985–2000",Pittsburgh,K. Savage,T. Smith,,,Native American,Native American,2006,No
Glinsmann,Dawn,Northern Northwest Coast Spruce Root Hats,University of Washington,R. Wright,,,,Native American,Native American,2006,No
Carlson,Elizabeth,City of Mirrors: Spectacle and Surveillance in 19th Century Paris,Minnesota,J. Blocker,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Coffman,Peter,Gothic Revival Architecture in Atlantic Canada,Queen's,P. du Prey,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Crossman,Colette,"Art as Lived Religion: Edward Burne-Jones as Painter, Priest, Pilgrim, and Monk",Maryland,W. Pressly,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Fowler,Elizabeth J.,"The Rookwood Sage: Kataro Shirayamadani, Japanism, Art Nouveau, and American Art Pottery Movement, 1885–1912",Minnesota,G. Weisberg,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Hegstrom,Debra,Gustav Stickley and American 'Home-making' in The Craftsman: Gender and Design Issues 1890–1915,Minnesota,G. Weisberg,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Lampe,Issa,"Painting History Ex Patria: Empire, Exile and Memory in the Late Narrative Paintings of Jacques-Louis David",Harvard,E. Lajer-Burcharth,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Lemonedes,Heather,Paul Gauguin's Volpini Suite,CUNY,P. Mainardi,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Lerner,Jillian Taylor,Panoramic Literature: Marketing Illustrated Journalism in July Monarchy Paris,Columbia,J. Crary,A. Higonnet,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Lessing,Lauren K.,Presiding Divinities: American Ideal Sculpture in Nineteenth-Century Domestic Interiors,Indiana,S. Burns,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Maimon,Vered,Talbot and Herschel: Photography as a Site of Knowledge in Early Nineteenth-Century England,Columbia,J. Crary,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Michael,Cora,As Much as the Light: The Importance of Shadows in the Art of Camille Pissarro,IFA/NYU,L. Nochlin,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Robinson,Michelle,The Precondition of Landscape: Tropes and Meaning in the Rustic Landscapes of J. M. W. Turner and John Constable,Kansas,J. Pultz,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Ruiz-Gómez,Natasha,Morceaux d'Amphithéâtre: Science and the Sculpture of Auguste Rodin,Pennsylvania,C. Poggi,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Singletary,Suzanne,Whistler and France,Temple,T. Dolan,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Srivastava,Seema,"Fashioning the Decorative Body in Late Nineteenth-Century English and French Painting: Artifice, Color and Style",IFA/NYU,L. Nochlin,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Stock,Karen,"Bonnard, Vuillard, and Vallotton: Masculinity in Question",IFA/NYU,L. Nochlin,,,,Nineteenth-Century Art,Nineteenth Century,2006,No
Wagelie,Jennifer,The Institutional History of Maori Art in the United States from the Early Nineteenth Century to the Present,CUNY,G. Corbin,,,,Oceanic/Australian Art,Oceanic/Australian,2006,No
Malone,Meredith,Nouveau Réalisme: Performative Exhibition Strategies and the Everyday in Post-WWII France,Pennsylvania,C. Poggi,,,,Outsider/Folk Art,Outsider/Folk Art,2006,No
Wentrack,Kathleen,"The Female Body in Conflict: U.S. and European Feminist Performance Art, 1963–79, Carolee Schneemann, Valie Export, and Ulrike Rosenbach",CUNY,A. Chave,,,,Outsider/Folk Art,Outsider/Folk Art,2006,No
Bernatz,Michele Mae,The Concept of Divinity in Maya Art: Defining God L,UT Austin,D. Stuart,J. Guernsey,,,Pre-Columbian Art,Pre-Columbian Art,2006,No
Hurt,Lee Anne,The Huacas of Machu Pichu: Inca Stations for the Communion of Humanity and Nature,Virginia Commonwealth,J. Farmer,,,,Pre-Columbian Art,Pre-Columbian Art,2006,No
Pope,Elizabeth Irene,"Mythologically Significant Structures in the Aztec, Maya and Mixtec: The Manifestation of Sacred Time and Space",UT Austin,J. Guernsey,,,,Pre-Columbian Art,Pre-Columbian Art,2006,No
Stanfield-Mazzi,Maya,The Replication of Ritual in the Colonial Andes: Images of the Virgin of Pomata and Christ of the Earthquakes,UCLA,C. Klein,,,,Pre-Columbian Art,Pre-Columbian Art,2006,No
Stamos,Antonia,Through the Looking Glass: Applications of Ground Penetrating Radar in Archaeology,Temple,P. Betancourt,,,,Prehistoric Art,Prehistoric Art,2006,No
Atkins,Christopher,The Master's Touch: Frans Hals's Rough Manner,Rutgers,M. Westermann,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2006,No
Averett,Matthew,Bernini at the Piazza Barberini: Politics and Patronage in the Rome of Urban VIII,Missouri,K. Eggener,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2006,No
Banner,Lisa,The Religious Patronage of the Duke of Lerma,IFA/NYU,J. Brown,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2006,No
Carroll,Elizabeth,Bartolomeo Montagna and the Production of the Sacra Conversazione Altarpiece: An Examination of Civic and Artistic Identity in Early Sixteenth-Century Vicenza,Indiana,B. Cole,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2006,No
Costa,Patrizia,The Sala delle Asse in the Sforza Castle in Milan,Pittsburgh,D. Wilkins,A. Sutherland Harris,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2006,No
